QC,Received,Location,Source,m.Body,v.Sperm,l.Sperm,t.Sperm,w.Head,w.Thorax,d.Spermatheca,f.Spermatheca,pheno_id,date,year,loc.fix,gc_id,loc.year
QC 1204,2018-09-05T11:53:00Z,GA,NA,258.8,0.859,4403333.33,5104333.33,4.08516484,5.03296703,1.27659317,NA,QC1204,2018-09-05,2018,GA,QC1204,GA2018
QC 1205,2018-09-26T12:17:40Z,GA,NA,214.1,0.83866667,7590000,9070000,3.94444444,4.95555556,1.25277083,NA,QC1205,2018-09-26,2018,GA,QC1205,GA2018
QC 1208,2018-09-26T13:48:00Z,GA,NA,180.3,0.83866667,3020000,3634000,3.65277778,4.73611111,1.22242684,NA,QC1208,2018-09-26,2018,GA,QC1208,GA2018
QC 1211,2018-09-26T13:56:40Z,GA,NA,223,0.80133333,5213333.33,6473333.33,3.75833333,4.93055556,1.287512,NA,QC1211,2018-09-26,2018,GA,QC1211,GA2018
QC 1212,2018-09-26T13:59:20Z,GA,NA,228.9,0.867,6100000,6896666.67,3.82222222,4.90277778,1.24276748,NA,QC1212,2018-09-26,2018,GA,QC1212,GA2018
QC 1220,2018-09-26T14:21:00Z,GA,NA,210.1,0.863,4600000,5256666.67,3.74722222,4.85,1.32229513,NA,QC1220,2018-09-26,2018,GA,QC1220,GA2018
QC 1227,2018-09-26T14:40:40Z,GA,NA,189.7,0.851,5536666.67,6462000,3.92777778,4.75,1.25827957,NA,QC1227,2018-09-26,2018,GA,QC1227,GA2018
QC 1230,2018-09-28T11:34:00Z,NCA,NA,208.9,0.893,4623333.33,5130666.67,3.8603352,5.05027933,1.24861679,NA,QC1230,2018-09-28,2018,CA,QC1230,CA2018
QC 1235,2018-09-28T11:45:00Z,NCA,NA,193.5,0.921,6320000,6858000,3.68994413,4.81564246,1.19386607,NA,QC1235,2018-09-28,2018,CA,QC1235,CA2018
QC 1244,2019-03-12T12:15:00Z,GA,NA,216.2,0.912,8586666.67,9410000,3.94707521,5.01671309,1.26123243,NA,QC1244,2019-03-12,2019,GA,QC1244,GA2019
QC 1245,2019-03-12T12:17:40Z,GA,NA,264.8,0.815,2173333.33,2637666.67,3.8551532,4.84122563,1.22747892,NA,QC1245,2019-03-12,2019,GA,QC1245,GA2019
QC 1246,2019-03-12T12:20:20Z,GA,NA,272.6,0.88566667,6586666.67,7425666.67,3.84679666,5.00278552,1.36935712,NA,QC1246,2019-03-12,2019,GA,QC1246,GA2019
QC 1248,2019-03-12T12:25:40Z,GA,NA,246.3,0.80666667,2263333.33,2831333.33,3.66573816,5.06406685,1.31182141,NA,QC1248,2019-03-12,2019,GA,QC1248,GA2019
QC 1249,2019-03-26T14:04:20Z,GA,NA,188.1,0.91066667,9796666.67,10753333.3,3.8547486,5.05307263,1.2611764,NA,QC1249,2019-03-26,2019,GA,QC1249,GA2019
QC 1250,2019-03-26T14:09:00Z,GA,NA,222.2,0.857,6323333.33,7312333.33,3.63407821,5.07821229,1.27385005,NA,QC1250,2019-03-26,2019,GA,QC1250,GA2019
QC 1253,2019-03-26T14:18:20Z,GA,NA,226.5,0.83433333,3713333.33,4444000,4.04469274,5.03351955,1.24021444,NA,QC1253,2019-03-26,2019,GA,QC1253,GA2019
QC 1254,2019-03-26T14:20:40Z,GA,NA,205.7,0.873,5630000,6408333.33,3.90782123,4.97765363,1.28209396,NA,QC1254,2019-03-26,2019,GA,QC1254,GA2019
QC 1259,2019-03-26T14:37:00Z,GA,NA,217.6,0.845,9300000,11006666.7,4.05307263,5.18994413,1.31950475,NA,QC1259,2019-03-26,2019,GA,QC1259,GA2019
QC 1260,2019-03-26T14:40:00Z,GA,NA,208.9,0.86533333,6863333.33,7895000,3.87988827,5.00558659,1.28622121,NA,QC1260,2019-03-26,2019,GA,QC1260,GA2019
QC 1262,2019-03-26T14:45:20Z,GA,NA,194.2,0.87633333,7260000,8305333.33,3.96089385,5.01396648,1.24867646,NA,QC1262,2019-03-26,2019,GA,QC1262,GA2019
QC 1268,2019-03-26T15:07:00Z,GA,NA,234.9,0.859,7900000,9200000,3.88268156,5.02234637,1.24446063,NA,QC1268,2019-03-26,2019,GA,QC1268,GA2019
QC 1271,2019-04-04T14:31:20Z,HI,NA,214.6,0.82633333,6836666.67,8260000,3.70798898,4.85674931,1.24344742,NA,QC1271,2019-04-04,2019,HI,QC1271,HI2019
QC 1272,2019-04-04T14:33:40Z,HI,NA,250.6,0.799,7366666.67,9343333.33,3.79889807,5.20385675,1.21061728,NA,QC1272,2019-04-04,2019,HI,QC1272,HI2019
QC 1273,2019-04-04T14:37:00Z,HI,NA,238.5,0.87733333,5306666.67,5921666.67,3.85674931,5.0523416,1.26032773,NA,QC1273,2019-04-04,2019,HI,QC1273,HI2019
QC 1276,2019-04-04T15:04:40Z,HI,NA,222.6,0.84566667,7286666.67,8616666.67,3.83195592,5.00550964,1.22728781,NA,QC1276,2019-04-04,2019,HI,QC1276,HI2019
QC 1283,2019-04-10T14:08:40Z,GA,NA,244.1,0.85033333,8946666.67,10545000,4.10027855,5.08913649,1.30340499,NA,QC1283,2019-04-10,2019,GA,QC1283,GA2019
QC 1287,2019-04-10T14:20:40Z,GA,NA,212.1,0.62866667,5013333.33,8036666.67,3.93036212,4.94150418,1.25357596,NA,QC1287,2019-04-10,2019,GA,QC1287,GA2019
QC 1291,2019-04-10T14:35:20Z,GA,NA,221.5,0.80466667,4296666.67,5268666.67,4.08356546,5.1086351,1.27851881,NA,QC1291,2019-04-10,2019,GA,QC1291,GA2019
QC 1293,2019-04-10T14:46:00Z,GA,NA,233.9,0.868,8606666.67,9910000,3.83844011,5.05013928,1.29119785,NA,QC1293,2019-04-10,2019,GA,QC1293,GA2019
QC 1294,2019-04-10T14:49:40Z,GA,NA,214.9,0.84733333,7623333.33,9e+06,3.85236769,4.85236769,1.19075627,NA,QC1294,2019-04-10,2019,GA,QC1294,GA2019
QC 1298,2019-04-10T15:01:00Z,GA,NA,232.7,0.83633333,6346666.67,7602666.67,3.89972145,5.13370474,1.2491905,NA,QC1298,2019-04-10,2019,GA,QC1298,GA2019
QC 1300,2019-04-10T15:08:20Z,GA,NA,220.3,0.823,4863333.33,5864666.67,3.90250696,4.98050139,1.37041002,NA,QC1300,2019-04-10,2019,GA,QC1300,GA2019
QC 1302,2019-04-10T15:15:00Z,GA,NA,224.9,0.89266667,9766666.67,10996000,3.95543175,5.16991643,1.39270609,NA,QC1302,2019-04-10,2019,GA,QC1302,GA2019
QC 1303,2019-04-10T15:19:20Z,GA,NA,203.3,0.80933333,6846666.67,8430000,3.98328691,4.92479109,1.28263842,NA,QC1303,2019-04-10,2019,GA,QC1303,GA2019
QC 1306,2019-04-10T15:27:20Z,GA,NA,224.8,0.85666667,6566666.67,7688333.33,3.7568306,4.8852459,1.24162762,NA,QC1306,2019-04-10,2019,GA,QC1306,GA2019
QC 1308,2019-04-10T15:32:40Z,GA,NA,237.8,0.88666667,6996666.67,7892666.67,3.84153005,4.92349727,1.23761748,NA,QC1308,2019-04-10,2019,GA,QC1308,GA2019
QC 1331,2019-05-15T11:24:20Z,GA,NA,216.3,0.94633333,7470000,7888000,3.89196676,5.11080332,1.34765339,NA,QC1331,2019-05-15,2019,GA,QC1331,GA2019
QC 1339,2019-05-15T11:47:40Z,GA,NA,245.2,0.85266667,7080000,8276666.67,3.88919668,4.98060942,1.39978507,NA,QC1339,2019-05-15,2019,GA,QC1339,GA2019
QC 1365,2019-06-05T20:16:30Z,GA,NA,223,0.785,1513333.33,1900000,3.65373961,4.81717452,1.36276396,NA,QC1365,2019-06-05,2019,GA,QC1365,GA2019
QC 1366,2019-06-05T20:18:55Z,GA,NA,229.5,0.743,1003333.33,1331333.33,3.86980609,4.87257618,1.2791235,NA,QC1366,2019-06-05,2019,GA,QC1366,GA2019
QC 1367,2019-06-05T20:21:38Z,GA,NA,250.3,0.90533333,2396666.67,2666900,3.85041551,4.86703601,1.26218082,NA,QC1367,2019-06-05,2019,GA,QC1367,GA2019
QC 1368,2019-06-05T20:24:14Z,GA,NA,242,0.849,3706666.67,4363666.67,3.966759,4.99168975,1.31636309,NA,QC1368,2019-06-05,2019,GA,QC1368,GA2019
QC 1369,2019-06-05T20:26:42Z,GA,NA,252.2,0.79333333,4536666.67,5702000,3.9501385,5.033241,1.25900318,NA,QC1369,2019-06-05,2019,GA,QC1369,GA2019
QC 1373,2019-06-05T20:36:35Z,GA,NA,229.6,0.90533333,6276666.67,6933666.67,3.966759,4.99722992,1.26218082,NA,QC1373,2019-06-05,2019,GA,QC1373,GA2019
QC 1379,2019-06-05T20:53:22Z,GA,NA,216.3,0.93066667,5970000,6418333.33,3.81717452,4.77285319,1.25069571,NA,QC1379,2019-06-05,2019,GA,QC1379,GA2019
QC 1380,2019-06-05T20:55:27Z,GA,NA,210.4,0.884,7036666.67,7961666.67,3.91966759,4.82825485,1.2090456,NA,QC1380,2019-06-05,2019,GA,QC1380,GA2019
QC 1388,2019-06-05T21:13:24Z,GA,NA,212.2,0.86266667,4586666.67,5304666.67,4.03878116,5.38227147,1.28758142,NA,QC1388,2019-06-05,2019,GA,QC1388,GA2019
QC 1389,2019-06-05T21:15:37Z,GA,NA,226.4,0.91466667,6470000,7052333.33,3.92520776,4.97783934,1.30871105,NA,QC1389,2019-06-05,2019,GA,QC1389,GA2019
QC 1391,2019-06-11T15:17:19Z,CA,NA,178.1,0.77433333,6410000,8293333.33,3.72423398,4.78551532,1.3115691,NA,QC1391,2019-06-11,2019,CA,NA,CA2019
QC 1392,2019-06-11T15:22:56Z,CA,NA,202.9,0.822,6503333.33,7849666.67,3.75766017,4.80501393,1.34118704,NA,QC1392,2019-06-11,2019,CA,NA,CA2019
QC 1410,2019-06-12T15:30:49Z,GA,NA,219.9,0.86633333,12200000,14066666.7,3.91111111,4.98611111,1.37055511,NA,QC1410,2019-06-12,2019,GA,QC1410,GA2019
QC 1416,2019-06-12T15:47:10Z,GA,NA,232.1,0.88333333,8550000,9669000,3.775,4.725,1.21225009,NA,QC1416,2019-06-12,2019,GA,QC1416,GA2019
QC 1419,2019-06-12T15:54:30Z,GA,NA,204.1,0.895,6400000,7146000,3.92222222,4.75277778,1.25009381,NA,QC1419,2019-06-12,2019,GA,QC1419,GA2019
QC 1420,2019-06-12T15:56:29Z,GA,NA,213.6,0.86033333,7146666.67,8328000,3.86944444,5.05833333,1.16254901,NA,QC1420,2019-06-12,2019,GA,QC1420,GA2019
QC 1423,2019-06-12T16:03:05Z,GA,NA,252.8,0.892,7116666.67,7998000,3.98611111,5.00833333,1.24989339,NA,QC1423,2019-06-12,2019,GA,QC1423,GA2019
QC 1424,2019-06-12T16:04:57Z,GA,NA,230.1,0.92066667,10766666.7,11693000,3.75833333,4.99722222,1.29167154,NA,QC1424,2019-06-12,2019,GA,QC1424,GA2019
QC 1425,2019-06-12T16:07:49Z,GA,NA,211.7,0.92533333,7470000,8099000,3.73888889,4.81944444,1.27922146,NA,QC1425,2019-06-12,2019,GA,QC1425,GA2019
QC 1430,2019-06-13T15:15:56Z,NC,NA,178.4,0.85066667,7593333.33,8923333.33,3.61388889,4.63888889,1.18338349,NA,QC1430,2019-06-13,2019,NC,NA,NC2019
QC 1431,2019-06-13T15:18:03Z,NC,NA,206.4,0.82933333,4710000,5532333.33,3.88888889,4.74722222,1.17822921,NA,QC1431,2019-06-13,2019,NC,NA,NC2019
QC 1432,2019-06-13T15:20:44Z,NC,NA,194.8,0.823,7080000,8603333.33,3.51944444,4.58611111,1.18338349,NA,QC1432,2019-06-13,2019,NC,NA,NC2019
QC 1436,2019-06-27T15:42:08Z,NC,NA,153,0.85033333,6113333.33,7204333.33,3.49862259,4.38842975,1.173097,NA,QC1436,2019-06-27,2019,NC,QC1436,NC2019
QC 1437,2019-06-27T15:44:23Z,NC,NA,155.2,0.84866667,4753333.33,5606666.67,3.59779614,4.36914601,1.115235,NA,QC1437,2019-06-27,2019,NC,QC1437,NC2019
QC 1439,2019-06-27T15:48:54Z,NC,NA,155,0.733,2680000,3548000,3.39393939,4.5399449,1.00389069,NA,QC1439,2019-06-27,2019,NC,QC1439,NC2019
QC 1441,2019-06-27T15:57:28Z,NC,NA,150.8,0.91233333,4630000,5095333.33,3.35261708,4.4077135,1.09504212,NA,QC1441,2019-06-27,2019,NC,QC1441,NC2019
QC 1442,2019-06-27T16:00:27Z,NC,NA,199,0.84466667,5770000,6846000,3.74655647,4.73002755,1.13051369,NA,QC1442,2019-06-27,2019,NC,QC1442,NC2019
QC 1443,2019-06-27T16:02:39Z,NC,NA,153.7,0.86166667,7030000,8151000,3.50964187,4.22589532,1.12728682,NA,QC1443,2019-06-27,2019,NC,QC1443,NC2019
QC 1444,2019-06-27T16:04:28Z,NC,NA,170.8,0.82433333,5103333.33,6176333.33,3.43801653,4.45179063,1.13642143,NA,QC1444,2019-06-27,2019,NC,QC1444,NC2019
QC 1450,2019-06-27T16:17:59Z,NC,NA,208.7,0.85266667,8196666.67,9616666.67,3.52892562,4.68044077,1.27667464,NA,QC1450,2019-06-27,2019,NC,QC1450,NC2019
QC 1453,2019-07-17T14:02:20Z,GA,NA,232.6,0.874,7440000,8505000,3.82320442,4.95027624,1.35471729,NA,QC1453,2019-07-17,2019,GA,QC1453,GA2019
QC 1454,2019-07-17T14:05:14Z,GA,NA,204.5,0.866,3713333.33,4282666.67,3.81767956,4.60220994,1.16018232,NA,QC1454,2019-07-17,2019,GA,QC1454,GA2019
QC 1455,2019-07-17T14:08:23Z,GA,NA,212.2,0.87,7110000,8173000,3.90331492,4.96132597,1.27600126,NA,QC1455,2019-07-17,2019,GA,QC1455,GA2019
QC 1456,2019-07-17T14:10:46Z,GA,NA,251.3,0.825,5730000,6848666.67,3.96961326,5.03314917,1.34983507,NA,QC1456,2019-07-17,2019,GA,QC1456,GA2019
QC 1457,2019-07-17T14:13:26Z,GA,NA,209.6,0.82333333,4453333.33,5410333.33,3.75966851,4.75690608,1.22593595,NA,QC1457,2019-07-17,2019,GA,QC1457,GA2019
QC 1458,2019-07-17T14:15:28Z,GA,NA,210.6,0.80066667,6223333.33,7766666.67,3.83701657,5.00552486,1.14359924,NA,QC1458,2019-07-17,2019,GA,QC1458,GA2019
QC 1459,2019-07-17T14:17:52Z,GA,NA,185.8,0.86066667,6930000,7976000,3.7320442,4.79281768,1.275868,NA,QC1459,2019-07-17,2019,GA,QC1459,GA2019
QC 1460,2019-07-17T14:20:13Z,GA,NA,202.2,0.83333333,5993333.33,7235666.67,3.85635359,4.8480663,1.20643477,NA,QC1460,2019-07-17,2019,GA,QC1460,GA2019
QC 1461,2019-07-17T14:23:21Z,GA,NA,232.4,0.88533333,6676666.67,7544666.67,3.77348066,4.85082873,1.23056757,NA,QC1461,2019-07-17,2019,GA,QC1461,GA2019
QC 1466,2019-08-21T15:15:25Z,NC,NA,198.6,0.879,5940000,6734333.33,3.77158774,4.88300836,1.29083055,NA,QC1466,2019-08-21,2019,NC,QC1466,NC2019
QC 1469,2019-08-21T15:25:30Z,NC,NA,216.7,0.818,3996666.67,4909333.33,3.87743733,4.91922006,1.18782397,NA,QC1469,2019-08-21,2019,NC,QC1469,NC2019
QC 1472,2019-08-21T15:34:28Z,USA,NA,204.3,0.945,5976666.67,6320033.33,3.91922006,5.15320334,1.21166261,NA,QC1472,2019-08-21,2019,USA,QC1472,USA2019
QC 1473,2019-08-21T15:37:47Z,USA,NA,162.3,0.85666667,6940000,8004333.33,3.60724234,4.83286908,NA,NA,QC1473,2019-08-21,2019,USA,QC1473,USA2019
QC 1476,2019-08-21T15:48:45Z,USA,NA,178,0.87366667,5616666.67,6391333.33,3.74930362,5.05571031,1.330107,NA,QC1476,2019-08-21,2019,USA,QC1476,USA2019
QC 1477,2019-08-21T15:52:37Z,USA,NA,130,0.81933333,2311000,2774333.33,3.46796657,4.55710306,1.05614359,NA,QC1477,2019-08-21,2019,USA,QC1477,USA2019
QC 1478,2019-08-21T15:55:31Z,USA,NA,195.7,0.89233333,5593333.33,6221333.33,3.67966574,4.93871866,1.25730199,NA,QC1478,2019-08-21,2019,USA,QC1478,USA2019
QC 1479,2019-08-21T15:59:37Z,USA,NA,185,0.87933333,3933333.33,4488666.67,3.71030641,4.90807799,1.25333952,NA,QC1479,2019-08-21,2019,USA,QC1479,USA2019
QC 1481,2019-08-27T10:49:08Z,OH,NA,227.3,0.57266667,1873333.33,3262666.67,3.78973105,4.77506112,1.34846546,NA,QC1481,2019-08-27,2019,OH,QC1481,OH2019
QC 1482,2019-08-28T15:17:10Z,GA,NA,197,0.77733333,7260000,9263333.33,3.82825485,4.70914127,1.15512423,NA,QC1482,2019-08-28,2019,GA,QC1482,GA2019
QC 1485,2019-08-28T16:12:18Z,GA,NA,227.4,0.878,4196666.67,4781333.33,3.83933518,4.82271468,1.29072656,NA,QC1485,2019-08-28,2019,GA,QC1485,GA2019
QC 1486,2019-08-28T16:12:18Z,GA,NA,184.2,0.878,4196666.67,4781333.33,3.72299169,4.76731302,1.19915061,NA,QC1486,2019-08-28,2019,GA,QC1486,GA2019
QC 1490,2019-08-28T16:25:19Z,GA,NA,220.5,0.82066667,6953333.33,8463333.33,3.8199446,5.09418283,1.27293315,NA,QC1490,2019-08-28,2019,GA,QC1490,GA2019
QC 1491,2019-08-28T16:27:55Z,GA,NA,167.7,0.704,4436666.67,6106666.67,3.59279778,4.76177285,1.11884489,NA,QC1491,2019-08-28,2019,GA,QC1491,GA2019
QC 1495,2019-08-28T16:39:46Z,GA,NA,212.6,0.788,3370000,4237666.67,3.61772853,4.59833795,1.0857312,NA,QC1495,2019-08-28,2019,GA,QC1495,GA2019
QC 1502,2019-08-28T17:04:39Z,GA,NA,197.6,0.874,6403333.33,7365000,3.78947368,5.04155125,1.25159373,NA,QC1502,2019-08-28,2019,GA,QC1502,GA2019
QC 1506,2019-08-28T17:16:51Z,GA,NA,209.7,0.887,3353333.33,3711333.33,3.92797784,4.84210526,1.35109982,NA,QC1506,2019-08-28,2019,GA,QC1506,GA2019
QC 1510,2019-08-28T17:27:40Z,GA,NA,187,0.87466667,5270000,6004000,3.81717452,4.73407202,1.23556674,NA,QC1510,2019-08-28,2019,GA,QC1510,GA2019
QC 1513,2019-09-12T15:13:05Z,NC,NA,218.1,0.78933333,3153333.33,3977333.33,3.80501393,4.83844011,1.19075627,NA,QC1513,2019-09-12,2019,NC,QC1513,NC2019
QC 1516,2019-09-12T15:20:13Z,NC,NA,200.6,0.029,30066.6667,1465400,3.66016713,4.86908078,1.15446152,NA,QC1516,2019-09-12,2019,NC,QC1516,NC2019
QC 1520,2019-09-18T14:36:23Z,GA,NA,213.3,0.80833333,2236666.67,2774000,4.03601108,5.05540166,1.26290436,NA,QC1520,2019-09-18,2019,GA,QC1520,GA2019
QC 1522,2019-09-18T14:41:31Z,GA,NA,185,0.537,3353333.33,6270000,3.72299169,4.58448753,1.07886156,NA,QC1522,2019-09-18,2019,GA,QC1522,GA2019
QC 1528,2019-09-18T15:18:41Z,GA,NA,224.3,0.814,4933333.33,6074000,3.76731302,4.8033241,1.13849882,NA,QC1528,2019-09-18,2019,GA,QC1528,GA2019
QC 1531,2019-09-18T15:37:48Z,GA,NA,220.5,0.88466667,5866666.67,6630333.33,3.87257618,5.07202216,1.25479403,NA,QC1531,2019-09-18,2019,GA,QC1531,GA2019
QC 1533,2019-09-18T15:43:06Z,GA,NA,206.1,0.89033333,4156666.67,4666333.33,3.86703601,4.68144044,1.19238953,NA,QC1533,2019-09-18,2019,GA,QC1533,GA2019
QC 1535,2019-09-18T15:48:19Z,GA,NA,240.9,0.85566667,4790000,5598000,3.87534626,4.91689751,1.25879364,NA,QC1535,2019-09-18,2019,GA,QC1535,GA2019
QC 1538,2019-10-04T11:57:34Z,PA,NA,184.2,0.64575,946500,1449250,3.78393352,5.01385042,1.22067848,NA,QC1538,2019-10-04,2019,PA,QC1538,PA2019
QC 1540,2019-10-04T11:59:45Z,PA,NA,190.4,0.91533333,3993333.33,4353333.33,3.73961219,4.96398892,1.2173243,NA,QC1540,2019-10-04,2019,PA,QC1540,PA2019
QC 1541,2019-10-04T12:00:27Z,PA,NA,198.4,0.86333333,5863333.33,6746666.67,3.73407202,4.90858726,1.2007912,NA,QC1541,2019-10-04,2019,PA,QC1541,PA2019
QC 1542,2019-10-04T12:01:18Z,PA,NA,204.9,0.85833333,5143333.33,5966666.67,3.84487535,4.90581717,1.20889206,NA,QC1542,2019-10-04,2019,PA,QC1542,PA2019
QC 1543,2019-10-04T12:02:20Z,PA,NA,178.7,0.86766667,3146666.67,3613333.33,3.78947368,4.86149584,1.2171718,NA,QC1543,2019-10-04,2019,PA,QC1543,PA2019
QC 1544,2019-10-04T12:04:50Z,PA,NA,188.7,0.841,6353333.33,7573333.33,3.94182825,5.08310249,1.22566664,NA,QC1544,2019-10-04,2019,PA,QC1544,PA2019
QC 1553,2019-10-04T12:12:36Z,PA,NA,181.5,0.814,4436666.67,5470000,3.71191136,4.85595568,1.27256468,NA,QC1553,2019-10-04,2019,PA,QC1553,PA2019
QC 1558,2019-10-15T12:10:09Z,GA,NA,223.3,0.87,7640000,8820000,3.92837466,5.09917355,1.21488788,NA,QC1558,2019-10-15,2019,GA,QC1558,GA2019
QC 1559,2019-10-15T12:12:30Z,GA,NA,221.3,0.85533333,7380000,8596666.67,3.83195592,5.07713499,1.25206652,NA,QC1559,2019-10-15,2019,GA,QC1559,GA2019
QC 1562,2019-10-15T12:19:04Z,GA,NA,201.5,0.864,2446666.67,2790000,3.77410468,4.92286501,1.13642143,NA,QC1562,2019-10-15,2019,GA,QC1562,GA2019
QC 1567,2019-10-23T14:40:52Z,GA,NA,181.7,0.80466667,3926666.67,4796666.67,3.53168044,4.44903581,1.07431244,NA,QC1567,2019-10-23,2019,GA,QC1567,GA2019
QC 1571,2019-11-13T17:48:54Z,NCA,NA,182.4,0.88666667,4713333.33,5316666.67,3.73816156,4.63788301,1.2535405,NA,QC1571,2019-11-13,2019,CA,QC1571,CA2019
QC 1577,2019-11-13T18:02:29Z,NCA,NA,176.8,0.89633333,5790000,6466666.67,3.82451253,4.91364903,1.12237463,NA,QC1577,2019-11-13,2019,CA,QC1577,CA2019
QC 1588,2019-11-13T18:31:33Z,NCA,NA,179.1,0.88233333,8593333.33,9763333.33,3.6545961,4.8189415,1.24797201,NA,QC1588,2019-11-13,2019,CA,QC1588,CA2019
QC 1601,2020-03-04T13:20:02Z,GA,NA,244.2,0.776,5123333.33,6630000,3.90642202,4.83486239,1.18075338,NA,QC1601,2020-03-04,2020,GA,QC1601,GA2020
QC 1603,2020-03-04T13:24:06Z,GA,NA,243.6,0.48166667,2903333.33,5740000,3.92844037,5.00183486,1.26884179,NA,QC1603,2020-03-04,2020,GA,QC1603,GA2020
QC 1606,2020-03-04T13:30:55Z,GA,NA,240.5,0.699,4350000,6280000,3.83669725,4.89908257,1.20549866,NA,QC1606,2020-03-04,2020,GA,QC1606,GA2020
QC 1608,2020-03-04T13:35:04Z,NCA,NA,203.9,0.806,4050000,4980000,3.87179487,4.79120879,1.26851436,NA,QC1608,2020-03-04,2020,CA,QC1608,CA2020
QC 1610,2020-03-04T13:39:10Z,NCA,NA,218.3,0.86666667,5416666.67,6196666.67,3.77106227,4.98717949,1.28283874,NA,QC1610,2020-03-04,2020,CA,QC1610,CA2020
QC 1611,2020-03-04T13:41:49Z,NCA,NA,190.7,0.73833333,6373333.33,8666666.67,3.72344322,4.85714286,1.24999082,NA,QC1611,2020-03-04,2020,CA,QC1611,CA2020
QC 1612,2020-03-17T11:28:01Z,GA,NA,229,0.43133333,2110000,4843333.33,4.0137741,4.91460055,1.34708881,NA,QC1612,2020-03-17,2020,GA,QC1612,GA2020
QC 1613,2020-03-17T11:30:47Z,GA,NA,228.5,0.86633333,9693333.33,11233333.3,4.0137741,5.19559229,1.34421655,NA,QC1613,2020-03-17,2020,GA,QC1613,GA2020
QC 1618,2020-06-17T14:34:17Z,NC,NA,218.6,0.87433333,8310000,9490000,3.65659341,4.88736264,1.21435485,NA,QC1618,2020-06-17,2020,NC,QC1618,NC2020
QC 1619,2020-06-17T14:35:47Z,NC,NA,199.7,0.80033333,4293333.33,5276666.67,3.75824176,4.71428571,1.16933194,NA,QC1619,2020-06-17,2020,NC,QC1619,NC2020
QC 1623,2020-06-17T14:43:50Z,NC,NA,272.2,0.68966667,4246666.67,6073333.33,3.71703297,4.78571429,1.24424767,NA,QC1623,2020-06-17,2020,NC,QC1623,NC2020
QC 1629,2020-06-17T14:58:33Z,NC,NA,230.7,0.70666667,2335333.33,3050000,3.85989011,5.06043956,1.27893586,NA,QC1629,2020-06-17,2020,NC,QC1629,NC2020
QC 1630,2020-06-17T15:00:46Z,NC,NA,169.5,0.83966667,4323333.33,5116666.67,3.6510989,4.74175824,1.21882559,NA,QC1630,2020-06-17,2020,NC,QC1630,NC2020
QC 1631,2020-06-17T15:02:42Z,NC,NA,184.6,0.814,4766666.67,5810000,3.70054945,4.76648352,1.15362861,NA,QC1631,2020-06-17,2020,NC,QC1631,NC2020
QC 1633,2020-06-17T15:06:50Z,NC,NA,205.9,0.877,7690000,8740000,3.7967033,5.00274725,1.26587027,NA,QC1633,2020-06-17,2020,NC,QC1633,NC2020
QC 1688,2020-07-15T14:11:48Z,NC,NA,181.8,0.868,4676666.67,5336666.67,3.63661972,4.69295775,1.20561546,NA,QC1688,2020-07-15,2020,NC,NA,NC2020
QC 1690,2020-07-15T14:17:02Z,NC,NA,233.1,0.78866667,4693333.33,5846666.67,3.67323944,5.06197183,1.15470898,NA,QC1690,2020-07-15,2020,NC,QC1690,NC2020
QC 1695,2020-07-15T14:31:34Z,NC,NA,236.6,0.84166667,5176666.67,6106666.67,3.70422535,5.0056338,1.17464745,NA,QC1695,2020-07-15,2020,NC,QC1695,NC2020
QC 1698,2020-07-15T14:40:39Z,NC,NA,220.1,0.801,6756666.67,8556666.67,3.82816901,4.85915493,1.31786128,NA,QC1698,2020-07-15,2020,NC,QC1698,NC2020
QC 1700,2020-07-15T14:46:31Z,NC,NA,199.3,0.717,3750000,5243333.33,3.74366197,4.84788732,1.19435038,NA,QC1700,2020-07-15,2020,NC,QC1700,NC2020
QC 1701,2020-07-15T14:49:14Z,NC,NA,203.3,0.71033333,3886666.67,5383333.33,3.7943662,4.89295775,1.17874296,NA,QC1701,2020-07-15,2020,NC,QC1701,NC2020
QC 1702,2020-07-15T14:52:18Z,NC,NA,209.6,0.58566667,3363333.33,5680000,3.85915493,4.78309859,1.2549933,NA,QC1702,2020-07-15,2020,NC,QC1702,NC2020
QC 1703,2020-07-15T14:55:07Z,NC,NA,211.3,0.66233333,2580000,3880000,3.75211268,4.54929577,1.16608411,NA,QC1703,2020-07-15,2020,NC,QC1703,NC2020
QC 1704,2020-07-15T14:58:11Z,NC,NA,168.2,0.84433333,5956666.67,7046666.67,3.66478873,4.66197183,1.18450576,NA,QC1704,2020-07-15,2020,NC,QC1709,NC2020
QC 1705,2020-07-15T15:01:01Z,NC,NA,200.4,0.679,4200000,6143333.33,3.73239437,4.85070423,1.21096679,NA,QC1705,2020-07-15,2020,NC,QC1705,NC2020
QC 1706,2020-07-15T15:04:00Z,NC,NA,212.7,0.80933333,3990000,4876666.67,3.83798883,4.80167598,1.1977209,NA,QC1706,2020-07-15,2020,NC,QC1706,NC2020
QC 1707,2020-07-15T15:06:40Z,NC,NA,208.2,0.84666667,6546666.67,7730000,3.81843575,5.01117318,1.29867341,NA,QC1707,2020-07-15,2020,NC,QC1707,NC2020
QC 1708,2020-07-15T15:09:47Z,NC,NA,194.3,0.89066667,5830000,6476666.67,3.77374302,4.96927374,1.27364337,NA,QC1708,2020-07-15,2020,NC,QC1708,NC2020
